model,slug,seed,task_idx,qid,em,f1,prompt_tokens,completion_tokens,cost_usd,turns
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,4,5ac3e0f7554299194317388b,1,1.0,2230,103,0.0004666,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,5,5a7bae20554299294a54aa96,0,0.0,774,42,0.0001632,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,6,5ab8ee035542991b5579f04b,0,0.5,677,61,0.00014759999999999998,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,7,5a7a276d5542996c55b2dd27,0,0.0,598,80,0.0001356,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,8,5a717d4c5542994082a3e854,0,0.8,670,93,0.0001526,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,9,5ac02e31554299294b218f3f,1,1.0,961,53,0.00020280000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,10,5a79ea435542996c55b2dc9e,1,1.0,941,100,0.00020820000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,11,5ab7e4dc5542995dae37e9df,0,0.0,10029,567,0.0021192000000000003,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,12,5a834ed95542990548d0b1ca,0,0.5,6392,480,0.0013744,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,13,5ab41d855542996a3a969f4b,1,1.0,687,72,0.0001518,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,14,5a7b7ff75542995eb53be93d,0,0.8571,770,63,0.0001666,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,15,5a7d19d85542995ed0d165e8,0,0.0,581,100,0.0001362,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,16,5ae7ed17554299540e5a56a3,0,0.0,699,52,0.00015020000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,17,5ab2659e554299340b5254b2,0,0.5,706,93,0.0001598,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,18,5abd2eab5542992ac4f38210,1,1.0,1569,125,0.0003388,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,19,5abaf3195542996cc5e49f2c,0,0.0,8276,590,0.0017732,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,20,5a791a97554299148911f9f2,0,0.0,626,49,0.000135,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,21,5adf58f15542993a75d264d2,0,0.0,976,70,0.00020920000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,22,5adc65e85542996e68525350,1,1.0,495,54,0.00010980000000000001,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,23,5a87ab9b5542996e4f3088c2,0,0.0,808,74,0.0001764,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,24,5a738fe855429908901be2fb,0,0.0,1883,219,0.00042040000000000003,3
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,25,5a8c65a1554299585d9e3680,0,0.0,9545,859,0.0020808000000000003,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,26,5ac2bbd0554299218029db09,0,0.0,2972,173,0.000629,3
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,27,5adf3e355542993a75d26440,0,0.5,9939,533,0.0020944,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,28,5ae82ae555429952e35eaa71,1,1.0,1258,41,0.0002598,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,29,5ac289ff5542996366519a02,1,1.0,775,74,0.0001698,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,30,5a7a5b3a5542996c55b2dd71,0,0.0,736,87,0.00016460000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,31,5ab8688b55429934fafe6daa,0,0.0,619,89,0.0001416,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,32,5a7a3a945542996a35c17147,0,0.0,937,116,0.00021060000000000002,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,33,5ab9b29c554299743d22ebae,0,0.2222,2459,224,0.0005366,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,34,5a8b63fa55429950cd6afcd7,0,0.0,675,75,0.00015,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,35,5ade51b45542997c77adedf4,1,1.0,780,97,0.0001754,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,36,5ae4c49a5542995dadf24400,0,0.0,659,86,0.000149,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,37,5a7d3470554299452d57bb56,1,1.0,821,133,0.0001908,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,38,5ae4f2c75542993aec5ec0fb,1,1.0,8129,639,0.0017536000000000001,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,39,5ab1d7ac554299449642c7e6,1,1.0,374,97,9.42e-05,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,40,5a85cead5542991dd0999ea9,0,0.0,12017,511,0.0025056,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,41,5a73a7c755429978a71e9068,0,0.4,1048,73,0.00022420000000000003,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,42,5a7f113d55429934daa2fcbe,0,0.6667,632,55,0.0001374,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,43,5ae6828f5542996d980e7bb9,1,1.0,7511,641,0.0016304000000000002,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,44,5ab31864554299233954ff06,0,0.0,665,57,0.0001444,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,45,5abe239355429976d4830a7d,1,1.0,9301,413,0.0019428000000000002,6
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,46,5ac2659b55429963665199a1,0,0.6667,2575,442,0.0006034,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,47,5ae058e855429945ae959331,0,0.0,1801,145,0.00038920000000000003,2
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,48,5a7b8749554299294a54a9db,0,0.8,877,66,0.00018860000000000003,1
mistral:7b,mistralai/Mistral-7B-Instruct-v0.3,2,49,5a864ff7554299211dda2af2,1,1.0,7938,427,0.001673,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,0,5adef80b5542993a75d263c4,1,1.0,5698,400,0.0010976399999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,1,5ae0aaf455429945ae959401,0,0.6667,595,46,0.00011538,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,2,5ab47d765542991751b4d78f,0,0.8,5360,439,0.00104382,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,3,5a7ed2c655429930675135e5,0,0.6667,7823,612,0.0015183,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,4,5ac3e0f7554299194317388b,1,1.0,6651,458,0.00127962,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,5,5a7bae20554299294a54aa96,0,0.0,6074,412,0.00116748,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,6,5ab8ee035542991b5579f04b,1,1.0,1252,130,0.00024876,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,7,5a7a276d5542996c55b2dd27,0,0.8571,4043,406,0.0008008199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,8,5a717d4c5542994082a3e854,0,0.8,4333,412,0.0008541,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,9,5ac02e31554299294b218f3f,0,0.0,7315,449,0.00139752,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,10,5a79ea435542996c55b2dc9e,1,1.0,4416,277,0.00084474,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,11,5ab7e4dc5542995dae37e9df,0,0.0,8047,514,0.00154098,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,12,5a834ed95542990548d0b1ca,0,0.6667,1429,120,0.00027882,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,13,5ab41d855542996a3a969f4b,0,0.0,1666,111,0.00031986,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,14,5a7b7ff75542995eb53be93d,0,0.0,4426,253,0.0008422199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,15,5a7d19d85542995ed0d165e8,0,0.0,501,49,9.9e-05,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,16,5ae7ed17554299540e5a56a3,1,1.0,1373,133,0.00027108,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,17,5ab2659e554299340b5254b2,0,0.5,6045,460,0.0011709,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,18,5abd2eab5542992ac4f38210,1,1.0,3454,221,0.0006615,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,19,5abaf3195542996cc5e49f2c,0,0.0,5825,534,0.0011446199999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,20,5a791a97554299148911f9f2,0,0.6667,5276,585,0.00105498,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,21,5adf58f15542993a75d264d2,0,0.0,7278,490,0.00139824,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,22,5adc65e85542996e68525350,1,1.0,917,118,0.00018629999999999997,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,23,5a87ab9b5542996e4f3088c2,0,0.0,6936,485,0.00133578,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,24,5a738fe855429908901be2fb,1,1.0,5413,249,0.00101916,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,25,5a8c65a1554299585d9e3680,0,0.0,8851,549,0.001692,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,26,5ac2bbd0554299218029db09,0,0.0,709,53,0.00013716,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,27,5adf3e355542993a75d26440,0,0.0,6937,465,0.0013323599999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,28,5ae82ae555429952e35eaa71,1,1.0,1125,46,0.00021078,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,29,5ac289ff5542996366519a02,0,0.0,706,69,0.0001395,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,30,5a7a5b3a5542996c55b2dd71,0,0.0,6772,383,0.0012878999999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,31,5ab8688b55429934fafe6daa,0,0.0,5634,367,0.00108018,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,32,5a7a3a945542996a35c17147,0,0.0,5810,339,0.00110682,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,33,5ab9b29c554299743d22ebae,0,0.0,6933,262,0.0012951,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,34,5a8b63fa55429950cd6afcd7,1,1.0,589,56,0.00011609999999999999,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,35,5ade51b45542997c77adedf4,1,1.0,1425,168,0.00028674,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,36,5ae4c49a5542995dadf24400,1,1.0,6480,394,0.0012373199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,37,5a7d3470554299452d57bb56,1,1.0,717,62,0.00014022,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,38,5ae4f2c75542993aec5ec0fb,1,1.0,7097,472,0.0013624199999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,39,5ab1d7ac554299449642c7e6,1,1.0,2666,305,0.00053478,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,40,5a85cead5542991dd0999ea9,0,0.0,6655,250,0.0012429,5
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,41,5a73a7c755429978a71e9068,0,0.4,883,78,0.00017298,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,42,5a7f113d55429934daa2fcbe,0,0.6667,5928,402,0.0011393999999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,43,5ae6828f5542996d980e7bb9,0,0.0,6653,365,0.0012632400000000001,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,44,5ab31864554299233954ff06,0,0.0,4812,409,0.00093978,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,45,5abe239355429976d4830a7d,1,1.0,6449,438,0.0012396599999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,46,5ac2659b55429963665199a1,0,0.6667,5746,432,0.00111204,5
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,47,5ae058e855429945ae959331,0,0.0,709,77,0.00014147999999999998,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,48,5a7b8749554299294a54a9db,0,0.0,5286,319,0.0010089,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,0,49,5a864ff7554299211dda2af2,1,1.0,5981,388,0.0011464199999999998,5
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,0,5adef80b5542993a75d263c4,1,1.0,2634,329,0.00053334,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,1,5ae0aaf455429945ae959401,0,0.6667,595,46,0.00011538,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,2,5ab47d765542991751b4d78f,0,0.8,5360,439,0.00104382,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,3,5a7ed2c655429930675135e5,0,0.6667,7823,612,0.0015183,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,4,5ac3e0f7554299194317388b,1,1.0,6651,458,0.00127962,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,5,5a7bae20554299294a54aa96,0,0.0,6074,412,0.00116748,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,6,5ab8ee035542991b5579f04b,1,1.0,1252,130,0.00024876,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,7,5a7a276d5542996c55b2dd27,0,0.8571,3187,364,0.0006391799999999999,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,8,5a717d4c5542994082a3e854,0,0.0,4409,437,0.00087228,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,9,5ac02e31554299294b218f3f,0,0.0,7315,447,0.00139716,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,10,5a79ea435542996c55b2dc9e,1,1.0,4428,289,0.0008490599999999999,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,11,5ab7e4dc5542995dae37e9df,0,0.0,8047,514,0.00154098,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,12,5a834ed95542990548d0b1ca,0,0.5,688,56,0.00013392,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,13,5ab41d855542996a3a969f4b,0,0.0,1666,111,0.00031986,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,14,5a7b7ff75542995eb53be93d,0,0.0,4426,253,0.0008422199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,15,5a7d19d85542995ed0d165e8,0,0.6667,501,60,0.00010097999999999999,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,16,5ae7ed17554299540e5a56a3,1,1.0,1373,133,0.00027108,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,17,5ab2659e554299340b5254b2,0,0.5,6045,460,0.0011709,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,18,5abd2eab5542992ac4f38210,1,1.0,3454,221,0.0006615,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,19,5abaf3195542996cc5e49f2c,1,1.0,7012,412,0.00133632,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,20,5a791a97554299148911f9f2,0,0.6667,1944,260,0.00039672,3
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,21,5adf58f15542993a75d264d2,0,0.0,7278,490,0.00139824,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,22,5adc65e85542996e68525350,1,1.0,917,118,0.00018629999999999997,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,23,5a87ab9b5542996e4f3088c2,0,0.0,6936,485,0.00133578,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,24,5a738fe855429908901be2fb,1,1.0,5413,249,0.00101916,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,25,5a8c65a1554299585d9e3680,0,0.0,6258,466,0.00121032,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,26,5ac2bbd0554299218029db09,0,0.0,709,53,0.00013716,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,27,5adf3e355542993a75d26440,0,0.0,6937,465,0.0013323599999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,28,5ae82ae555429952e35eaa71,1,1.0,1125,46,0.00021078,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,29,5ac289ff5542996366519a02,0,0.0,706,69,0.0001395,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,30,5a7a5b3a5542996c55b2dd71,0,0.0,1550,99,0.00029682,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,31,5ab8688b55429934fafe6daa,0,0.0,5834,345,0.0011122200000000001,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,32,5a7a3a945542996a35c17147,0,0.0,5810,339,0.00110682,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,33,5ab9b29c554299743d22ebae,0,0.0,6933,262,0.0012951,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,34,5a8b63fa55429950cd6afcd7,1,1.0,2058,181,0.00040302,3
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,35,5ade51b45542997c77adedf4,1,1.0,1425,168,0.00028674,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,36,5ae4c49a5542995dadf24400,1,1.0,6480,394,0.0012373199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,37,5a7d3470554299452d57bb56,1,1.0,717,62,0.00014022,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,38,5ae4f2c75542993aec5ec0fb,1,1.0,7097,472,0.0013624199999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,39,5ab1d7ac554299449642c7e6,1,1.0,333,64,7.146e-05,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,40,5a85cead5542991dd0999ea9,0,0.0,2453,139,0.00046656,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,41,5a73a7c755429978a71e9068,0,0.4,7879,444,0.0014981399999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,42,5a7f113d55429934daa2fcbe,0,0.6667,541,66,0.00010926,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,43,5ae6828f5542996d980e7bb9,0,0.0,6653,365,0.0012632400000000001,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,44,5ab31864554299233954ff06,0,0.0,4812,409,0.00093978,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,45,5abe239355429976d4830a7d,1,1.0,6449,438,0.0012396599999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,46,5ac2659b55429963665199a1,0,0.6667,5746,432,0.00111204,5
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,47,5ae058e855429945ae959331,0,0.0,709,77,0.00014147999999999998,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,48,5a7b8749554299294a54a9db,0,0.0,5286,319,0.0010089,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,1,49,5a864ff7554299211dda2af2,1,1.0,5981,388,0.0011464199999999998,5
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,0,5adef80b5542993a75d263c4,1,1.0,2634,329,0.00053334,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,1,5ae0aaf455429945ae959401,0,0.6667,595,46,0.00011538,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,2,5ab47d765542991751b4d78f,0,0.8,5360,439,0.00104382,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,3,5a7ed2c655429930675135e5,0,0.6667,7823,612,0.0015183,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,4,5ac3e0f7554299194317388b,1,1.0,6651,458,0.00127962,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,5,5a7bae20554299294a54aa96,0,0.0,6074,412,0.00116748,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,6,5ab8ee035542991b5579f04b,1,1.0,1252,130,0.00024876,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,7,5a7a276d5542996c55b2dd27,0,0.8571,3187,364,0.0006391799999999999,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,8,5a717d4c5542994082a3e854,0,0.0,4409,437,0.00087228,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,9,5ac02e31554299294b218f3f,0,0.0,7315,449,0.00139752,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,10,5a79ea435542996c55b2dc9e,1,1.0,4428,289,0.0008490599999999999,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,11,5ab7e4dc5542995dae37e9df,0,0.0,8047,514,0.00154098,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,12,5a834ed95542990548d0b1ca,0,0.5,688,56,0.00013392,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,13,5ab41d855542996a3a969f4b,0,0.0,1666,111,0.00031986,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,14,5a7b7ff75542995eb53be93d,0,0.0,4426,253,0.0008422199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,15,5a7d19d85542995ed0d165e8,0,0.6667,501,60,0.00010097999999999999,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,16,5ae7ed17554299540e5a56a3,1,1.0,1373,133,0.00027108,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,17,5ab2659e554299340b5254b2,0,0.5,6045,460,0.0011709,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,18,5abd2eab5542992ac4f38210,1,1.0,3454,221,0.0006615,4
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,19,5abaf3195542996cc5e49f2c,1,1.0,7012,412,0.00133632,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,20,5a791a97554299148911f9f2,0,0.6667,1944,260,0.00039672,3
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,21,5adf58f15542993a75d264d2,0,0.0,7278,490,0.00139824,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,22,5adc65e85542996e68525350,1,1.0,917,118,0.00018629999999999997,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,23,5a87ab9b5542996e4f3088c2,0,0.0,6936,485,0.00133578,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,24,5a738fe855429908901be2fb,1,1.0,5413,249,0.00101916,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,25,5a8c65a1554299585d9e3680,0,0.0,6258,466,0.00121032,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,26,5ac2bbd0554299218029db09,0,0.0,709,53,0.00013716,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,27,5adf3e355542993a75d26440,0,0.0,6937,465,0.0013323599999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,28,5ae82ae555429952e35eaa71,1,1.0,1125,46,0.00021078,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,29,5ac289ff5542996366519a02,0,0.0,706,69,0.0001395,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,30,5a7a5b3a5542996c55b2dd71,0,0.0,1550,99,0.00029682,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,31,5ab8688b55429934fafe6daa,0,0.0,5834,345,0.0011122200000000001,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,32,5a7a3a945542996a35c17147,0,0.0,5810,339,0.00110682,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,33,5ab9b29c554299743d22ebae,0,0.0,6933,262,0.0012951,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,34,5a8b63fa55429950cd6afcd7,1,1.0,2058,181,0.00040302,3
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,35,5ade51b45542997c77adedf4,1,1.0,1425,168,0.00028674,2
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,36,5ae4c49a5542995dadf24400,1,1.0,6480,394,0.0012373199999999999,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,37,5a7d3470554299452d57bb56,1,1.0,717,62,0.00014022,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,38,5ae4f2c75542993aec5ec0fb,1,1.0,7097,472,0.0013624199999999998,6
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,39,5ab1d7ac554299449642c7e6,1,1.0,333,64,7.146e-05,1
llama3.1:8b,meta-llama/Llama-3.1-8B-Instruct-Turbo,2,40,5a85cead5542991dd0999ea9,0,0.0,2453,139,0.00046656,2
