model,slug,seed,task_idx,qid,em,f1,prompt_tokens,completion_tokens,cost_usd,turns
gemma2:9b,google/gemma-2-9b-it,1,47,5ae058e855429945ae959331,1,1.0,723,27,0.000225,1
gemma2:9b,google/gemma-2-9b-it,1,48,5a7b8749554299294a54a9db,0,0.8,2548,114,0.0007986,3
gemma2:9b,google/gemma-2-9b-it,1,49,5a864ff7554299211dda2af2,1,1.0,1945,82,0.0006081,2
gemma2:9b,google/gemma-2-9b-it,2,0,5adef80b5542993a75d263c4,1,1.0,577,32,0.0001827,1
gemma2:9b,google/gemma-2-9b-it,2,1,5ae0aaf455429945ae959401,0,0.6667,596,26,0.00018659999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,2,5ab47d765542991751b4d78f,0,0.0,400,40,0.000132,1
gemma2:9b,google/gemma-2-9b-it,2,3,5a7ed2c655429930675135e5,1,1.0,851,50,0.0002703,1
gemma2:9b,google/gemma-2-9b-it,2,4,5ac3e0f7554299194317388b,1,1.0,1765,54,0.0005457,2
gemma2:9b,google/gemma-2-9b-it,2,5,5a7bae20554299294a54aa96,0,0.0,1670,76,0.0005237999999999999,2
gemma2:9b,google/gemma-2-9b-it,2,6,5ab8ee035542991b5579f04b,1,1.0,1248,57,0.0003915,2
gemma2:9b,google/gemma-2-9b-it,2,7,5a7a276d5542996c55b2dd27,0,0.8571,527,39,0.00016979999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,8,5a717d4c5542994082a3e854,0,0.0,3910,226,0.0012408,6
gemma2:9b,google/gemma-2-9b-it,2,9,5ac02e31554299294b218f3f,1,1.0,821,49,0.000261,1
gemma2:9b,google/gemma-2-9b-it,2,10,5a79ea435542996c55b2dc9e,0,0.75,839,37,0.0002628,1
gemma2:9b,google/gemma-2-9b-it,2,11,5ab7e4dc5542995dae37e9df,1,1.0,1026,25,0.0003153,1
gemma2:9b,google/gemma-2-9b-it,2,12,5a834ed95542990548d0b1ca,0,0.6667,1463,60,0.0004569,2
gemma2:9b,google/gemma-2-9b-it,2,13,5ab41d855542996a3a969f4b,1,1.0,606,45,0.00019529999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,14,5a7b7ff75542995eb53be93d,0,0.6,1363,66,0.0004287,2
gemma2:9b,google/gemma-2-9b-it,2,15,5a7d19d85542995ed0d165e8,1,1.0,509,35,0.00016319999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,16,5ae7ed17554299540e5a56a3,0,0.0,637,30,0.00020009999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,17,5ab2659e554299340b5254b2,1,1.0,1495,72,0.0004701,2
gemma2:9b,google/gemma-2-9b-it,2,18,5abd2eab5542992ac4f38210,1,1.0,659,49,0.0002124,1
gemma2:9b,google/gemma-2-9b-it,2,19,5abaf3195542996cc5e49f2c,1,1.0,732,49,0.00023429999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,20,5a791a97554299148911f9f2,0,0.6667,547,29,0.00017279999999999997,1
gemma2:9b,google/gemma-2-9b-it,2,21,5adf58f15542993a75d264d2,0,0.0,882,33,0.0002745,1
gemma2:9b,google/gemma-2-9b-it,2,22,5adc65e85542996e68525350,1,1.0,426,32,0.0001374,1
gemma2:9b,google/gemma-2-9b-it,2,23,5a87ab9b5542996e4f3088c2,0,0.6667,711,41,0.00022559999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,24,5a738fe855429908901be2fb,0,0.0,4737,242,0.0014937000000000001,6
gemma2:9b,google/gemma-2-9b-it,2,25,5a8c65a1554299585d9e3680,1,1.0,736,49,0.0002355,1
gemma2:9b,google/gemma-2-9b-it,2,26,5ac2bbd0554299218029db09,0,0.0,3905,133,0.0012113999999999998,4
gemma2:9b,google/gemma-2-9b-it,2,27,5adf3e355542993a75d26440,1,1.0,719,37,0.00022679999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,28,5ae82ae555429952e35eaa71,1,1.0,1115,39,0.0003462,1
gemma2:9b,google/gemma-2-9b-it,2,29,5ac289ff5542996366519a02,1,1.0,5568,192,0.001728,6
gemma2:9b,google/gemma-2-9b-it,2,30,5a7a5b3a5542996c55b2dd71,0,0.0,667,37,0.00021119999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,31,5ab8688b55429934fafe6daa,1,1.0,542,33,0.0001725,1
gemma2:9b,google/gemma-2-9b-it,2,32,5a7a3a945542996a35c17147,0,0.0,1937,66,0.0006009,2
gemma2:9b,google/gemma-2-9b-it,2,33,5ab9b29c554299743d22ebae,0,0.2222,8314,222,0.0025608,6
gemma2:9b,google/gemma-2-9b-it,2,34,5a8b63fa55429950cd6afcd7,1,1.0,585,46,0.0001893,1
gemma2:9b,google/gemma-2-9b-it,2,35,5ade51b45542997c77adedf4,1,1.0,704,39,0.0002229,1
gemma2:9b,google/gemma-2-9b-it,2,36,5ae4c49a5542995dadf24400,0,0.0,567,34,0.0001803,1
gemma2:9b,google/gemma-2-9b-it,2,37,5a7d3470554299452d57bb56,1,1.0,721,28,0.0002247,1
gemma2:9b,google/gemma-2-9b-it,2,38,5ae4f2c75542993aec5ec0fb,0,0.5714,3183,177,0.001008,3
gemma2:9b,google/gemma-2-9b-it,2,39,5ab1d7ac554299449642c7e6,1,1.0,320,33,0.00010589999999999999,1
gemma2:9b,google/gemma-2-9b-it,2,40,5a85cead5542991dd0999ea9,0,0.0,1182,42,0.0003672,1
gemma2:9b,google/gemma-2-9b-it,2,41,5a73a7c755429978a71e9068,0,0.4,920,32,0.00028559999999999995,1
gemma2:9b,google/gemma-2-9b-it,2,42,5a7f113d55429934daa2fcbe,0,0.6667,550,68,0.0001854,1
gemma2:9b,google/gemma-2-9b-it,2,43,5ae6828f5542996d980e7bb9,0,0.0,774,29,0.00024089999999999997,1
gemma2:9b,google/gemma-2-9b-it,2,44,5ab31864554299233954ff06,0,0.0,595,29,0.0001872,1
gemma2:9b,google/gemma-2-9b-it,2,45,5abe239355429976d4830a7d,1,1.0,2703,137,0.000852,3
gemma2:9b,google/gemma-2-9b-it,2,46,5ac2659b55429963665199a1,0,0.6667,2203,75,0.0006834,2
gemma2:9b,google/gemma-2-9b-it,2,47,5ae058e855429945ae959331,1,1.0,723,58,0.00023429999999999998,1
gemma2:9b,google/gemma-2-9b-it,2,48,5a7b8749554299294a54a9db,0,0.8,4863,181,0.0015132000000000001,5
gemma2:9b,google/gemma-2-9b-it,2,49,5a864ff7554299211dda2af2,1,1.0,802,39,0.0002523,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,0,5adef80b5542993a75d263c4,1,1.0,587,44,0.0001893,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,1,5ae0aaf455429945ae959401,0,0.4,6587,309,0.0020687999999999995,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,2,5ab47d765542991751b4d78f,0,0.8,1315,95,0.000423,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,3,5a7ed2c655429930675135e5,1,1.0,3115,223,0.0010014,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,4,5ac3e0f7554299194317388b,1,1.0,1910,240,0.000645,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,5,5a7bae20554299294a54aa96,0,0.0,5464,225,0.0017067,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,6,5ab8ee035542991b5579f04b,1,1.0,624,29,0.00019590000000000002,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,7,5a7a276d5542996c55b2dd27,0,0.8571,541,41,0.0001746,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,8,5a717d4c5542994082a3e854,0,0.8,607,50,0.0001971,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,9,5ac02e31554299294b218f3f,1,1.0,844,57,0.0002703,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,10,5a79ea435542996c55b2dc9e,0,0.75,867,63,0.000279,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,11,5ab7e4dc5542995dae37e9df,1,1.0,1045,28,0.00032189999999999996,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,12,5a834ed95542990548d0b1ca,0,0.6667,727,43,0.000231,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,13,5ab41d855542996a3a969f4b,1,1.0,618,49,0.00020009999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,14,5a7b7ff75542995eb53be93d,0,0.8571,686,48,0.00022019999999999999,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,15,5a7d19d85542995ed0d165e8,0,0.6667,513,59,0.0001716,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,16,5ae7ed17554299540e5a56a3,0,0.0,6580,215,0.0020385,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,17,5ab2659e554299340b5254b2,0,0.0,649,43,0.0002076,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,18,5abd2eab5542992ac4f38210,1,1.0,674,45,0.00021569999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,19,5abaf3195542996cc5e49f2c,1,1.0,3194,100,0.0009881999999999998,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,20,5a791a97554299148911f9f2,0,0.6667,562,38,0.00018,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,21,5adf58f15542993a75d264d2,0,0.0,3116,215,0.0009993,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,22,5adc65e85542996e68525350,1,1.0,446,46,0.00014759999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,23,5a87ab9b5542996e4f3088c2,0,0.0,754,46,0.00024,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,24,5a738fe855429908901be2fb,1,1.0,5707,310,0.0018050999999999998,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,25,5a8c65a1554299585d9e3680,1,1.0,738,35,0.00023189999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,26,5ac2bbd0554299218029db09,1,1.0,5241,187,0.0016284,5
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,27,5adf3e355542993a75d26440,1,1.0,753,71,0.0002472,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,28,5ae82ae555429952e35eaa71,1,1.0,1166,42,0.00036239999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,29,5ac289ff5542996366519a02,0,0.0,7070,282,0.0022056,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,30,5a7a5b3a5542996c55b2dd71,1,1.0,1680,89,0.0005306999999999999,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,31,5ab8688b55429934fafe6daa,1,1.0,558,40,0.0001794,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,32,5a7a3a945542996a35c17147,0,0.0,847,35,0.0002646,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,33,5ab9b29c554299743d22ebae,0,0.8571,9420,260,0.002904,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,34,5a8b63fa55429950cd6afcd7,1,1.0,599,44,0.0001929,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,35,5ade51b45542997c77adedf4,0,0.3333,1558,164,0.0005166,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,36,5ae4c49a5542995dadf24400,0,0.0,586,37,0.00018690000000000002,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,37,5a7d3470554299452d57bb56,1,1.0,727,50,0.0002331,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,38,5ae4f2c75542993aec5ec0fb,0,0.8571,1960,116,0.0006228,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,39,5ab1d7ac554299449642c7e6,1,1.0,339,33,0.00011159999999999999,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,40,5a85cead5542991dd0999ea9,0,0.0,2697,117,0.0008441999999999999,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,41,5a73a7c755429978a71e9068,0,0.4,2042,116,0.0006474,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,42,5a7f113d55429934daa2fcbe,0,0.6667,560,77,0.00019109999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,43,5ae6828f5542996d980e7bb9,1,1.0,802,51,0.0002559,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,44,5ab31864554299233954ff06,0,0.0,619,55,0.00020219999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,45,5abe239355429976d4830a7d,1,1.0,2444,154,0.0007794,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,46,5ac2659b55429963665199a1,0,0.6667,1018,59,0.00032309999999999994,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,47,5ae058e855429945ae959331,1,1.0,725,54,0.0002337,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,48,5a7b8749554299294a54a9db,0,0.8,801,34,0.0002505,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,0,49,5a864ff7554299211dda2af2,1,1.0,1842,113,0.0005865,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,0,5adef80b5542993a75d263c4,1,1.0,587,47,0.0001902,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,1,5ae0aaf455429945ae959401,0,0.0,5529,252,0.0017343,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,2,5ab47d765542991751b4d78f,0,0.8,1335,104,0.0004317,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,3,5a7ed2c655429930675135e5,0,0.5,3877,273,0.001245,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,4,5ac3e0f7554299194317388b,0,0.0,6769,367,0.0021407999999999996,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,5,5a7bae20554299294a54aa96,0,0.0,6634,246,0.002064,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,6,5ab8ee035542991b5579f04b,1,1.0,624,30,0.0001962,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,7,5a7a276d5542996c55b2dd27,0,0.8571,541,62,0.0001809,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,8,5a717d4c5542994082a3e854,0,0.8,607,53,0.000198,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,9,5ac02e31554299294b218f3f,1,1.0,844,43,0.00026609999999999996,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,10,5a79ea435542996c55b2dc9e,0,0.75,867,62,0.0002787,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,11,5ab7e4dc5542995dae37e9df,1,1.0,1045,28,0.00032189999999999996,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,12,5a834ed95542990548d0b1ca,0,0.6667,1522,84,0.00048179999999999995,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,13,5ab41d855542996a3a969f4b,1,1.0,618,45,0.0001989,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,14,5a7b7ff75542995eb53be93d,0,0.8571,686,57,0.0002229,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,15,5a7d19d85542995ed0d165e8,0,0.6667,1166,110,0.00038280000000000003,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,16,5ae7ed17554299540e5a56a3,0,0.0,6562,203,0.0020295,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,17,5ab2659e554299340b5254b2,0,0.5,649,129,0.00023339999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,18,5abd2eab5542992ac4f38210,1,1.0,674,35,0.0002127,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,19,5abaf3195542996cc5e49f2c,1,1.0,1990,118,0.0006324,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,20,5a791a97554299148911f9f2,0,0.6667,562,31,0.00017790000000000001,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,21,5adf58f15542993a75d264d2,0,0.0,1978,149,0.0006381000000000001,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,22,5adc65e85542996e68525350,1,1.0,446,38,0.00014519999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,23,5a87ab9b5542996e4f3088c2,0,0.0,754,46,0.00024,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,24,5a738fe855429908901be2fb,1,1.0,5411,261,0.0017016,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,25,5a8c65a1554299585d9e3680,1,1.0,738,31,0.0002307,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,26,5ac2bbd0554299218029db09,1,1.0,746,61,0.0002421,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,27,5adf3e355542993a75d26440,0,0.0,4314,254,0.0013704,4
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,28,5ae82ae555429952e35eaa71,1,1.0,3131,76,0.0009620999999999999,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,29,5ac289ff5542996366519a02,0,0.0,7069,247,0.0021948,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,30,5a7a5b3a5542996c55b2dd71,1,1.0,1675,88,0.0005289,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,31,5ab8688b55429934fafe6daa,1,1.0,558,41,0.00017969999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,32,5a7a3a945542996a35c17147,0,0.0,847,31,0.00026339999999999995,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,33,5ab9b29c554299743d22ebae,0,0.8571,9472,289,0.0029282999999999996,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,34,5a8b63fa55429950cd6afcd7,1,1.0,599,44,0.0001929,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,35,5ade51b45542997c77adedf4,0,0.3333,704,71,0.0002325,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,36,5ae4c49a5542995dadf24400,0,0.0,586,54,0.000192,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,37,5a7d3470554299452d57bb56,1,1.0,727,33,0.000228,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,38,5ae4f2c75542993aec5ec0fb,0,0.2,7332,298,0.002289,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,39,5ab1d7ac554299449642c7e6,1,1.0,339,33,0.00011159999999999999,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,40,5a85cead5542991dd0999ea9,0,0.0,1187,45,0.0003696,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,41,5a73a7c755429978a71e9068,0,0.4,2049,187,0.0006707999999999999,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,42,5a7f113d55429934daa2fcbe,0,0.6667,1728,87,0.0005445,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,43,5ae6828f5542996d980e7bb9,1,1.0,802,53,0.0002565,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,44,5ab31864554299233954ff06,0,0.0,3399,162,0.0010683,4
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,45,5abe239355429976d4830a7d,1,1.0,2422,148,0.000771,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,46,5ac2659b55429963665199a1,0,0.6667,1018,81,0.0003297,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,47,5ae058e855429945ae959331,1,1.0,725,51,0.0002328,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,48,5a7b8749554299294a54a9db,0,0.8,801,38,0.0002517,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,1,49,5a864ff7554299211dda2af2,1,1.0,1844,104,0.0005844,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,0,5adef80b5542993a75d263c4,1,1.0,1557,81,0.0004914,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,1,5ae0aaf455429945ae959401,0,0.6667,1423,120,0.0004629,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,2,5ab47d765542991751b4d78f,0,0.8,1308,93,0.0004203,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,3,5a7ed2c655429930675135e5,1,1.0,881,47,0.0002784,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,4,5ac3e0f7554299194317388b,1,1.0,5834,438,0.0018816,5
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,5,5a7bae20554299294a54aa96,0,0.0,6485,281,0.0020298,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,6,5ab8ee035542991b5579f04b,1,1.0,624,29,0.00019590000000000002,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,7,5a7a276d5542996c55b2dd27,0,0.8571,541,65,0.00018179999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,8,5a717d4c5542994082a3e854,0,0.8,607,52,0.00019769999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,9,5ac02e31554299294b218f3f,1,1.0,844,60,0.0002712,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,10,5a79ea435542996c55b2dc9e,0,0.75,867,65,0.00027959999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,11,5ab7e4dc5542995dae37e9df,1,1.0,1045,30,0.0003225,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,12,5a834ed95542990548d0b1ca,0,0.6667,727,46,0.00023189999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,13,5ab41d855542996a3a969f4b,1,1.0,618,41,0.00019769999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,14,5a7b7ff75542995eb53be93d,0,0.8571,686,48,0.00022019999999999999,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,15,5a7d19d85542995ed0d165e8,1,1.0,513,40,0.0001659,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,16,5ae7ed17554299540e5a56a3,0,0.0,6759,304,0.0021189,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,17,5ab2659e554299340b5254b2,0,0.0,649,111,0.000228,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,18,5abd2eab5542992ac4f38210,1,1.0,674,50,0.0002172,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,19,5abaf3195542996cc5e49f2c,1,1.0,754,55,0.0002427,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,20,5a791a97554299148911f9f2,0,0.6667,562,40,0.0001806,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,21,5adf58f15542993a75d264d2,0,0.0,1962,143,0.0006315,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,22,5adc65e85542996e68525350,1,1.0,446,44,0.000147,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,23,5a87ab9b5542996e4f3088c2,0,0.0,754,59,0.00024389999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,24,5a738fe855429908901be2fb,1,1.0,1475,136,0.00048329999999999993,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,25,5a8c65a1554299585d9e3680,1,1.0,738,52,0.000237,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,26,5ac2bbd0554299218029db09,1,1.0,1793,63,0.0005568,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,27,5adf3e355542993a75d26440,0,0.0,4293,242,0.0013605,4
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,28,5ae82ae555429952e35eaa71,1,1.0,3128,81,0.0009626999999999999,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,29,5ac289ff5542996366519a02,0,0.0,7103,254,0.0022071,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,30,5a7a5b3a5542996c55b2dd71,1,1.0,1677,91,0.0005304,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,31,5ab8688b55429934fafe6daa,1,1.0,558,26,0.00017519999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,32,5a7a3a945542996a35c17147,0,0.0,847,31,0.00026339999999999995,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,33,5ab9b29c554299743d22ebae,0,0.8571,10184,315,0.0031496999999999996,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,34,5a8b63fa55429950cd6afcd7,1,1.0,599,44,0.0001929,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,35,5ade51b45542997c77adedf4,0,0.3333,1479,293,0.0005316,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,36,5ae4c49a5542995dadf24400,1,1.0,1623,121,0.0005231999999999999,2
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,37,5a7d3470554299452d57bb56,1,1.0,727,53,0.000234,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,38,5ae4f2c75542993aec5ec0fb,0,0.1667,8663,242,0.0026715,6
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,39,5ab1d7ac554299449642c7e6,1,1.0,339,33,0.00011159999999999999,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,40,5a85cead5542991dd0999ea9,0,0.0,4911,263,0.0015522,3
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,41,5a73a7c755429978a71e9068,0,0.4,907,105,0.00030359999999999995,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,42,5a7f113d55429934daa2fcbe,0,0.6667,560,77,0.00019109999999999998,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,43,5ae6828f5542996d980e7bb9,1,1.0,802,50,0.0002556,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,44,5ab31864554299233954ff06,0,0.0,619,57,0.0002028,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,45,5abe239355429976d4830a7d,1,1.0,3375,186,0.0010683,4
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,46,5ac2659b55429963665199a1,0,0.6667,1018,130,0.00034439999999999997,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,47,5ae058e855429945ae959331,1,1.0,725,54,0.0002337,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,48,5a7b8749554299294a54a9db,0,0.8,801,38,0.0002517,1
qwen2.5:14b,Qwen/Qwen2.5-14B-Instruct,2,49,5a864ff7554299211dda2af2,1,1.0,1836,128,0.0005891999999999999,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,0,5adef80b5542993a75d263c4,1,1.0,587,40,0.0005016,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,1,5ae0aaf455429945ae959401,0,0.6667,1390,79,0.0011752,2
